"","year","lowerlemma","count"
"26365",2012,"waldmann",1
"26366",2012,"walkthrough",1
"26367",2012,"wall",1
"26368",2012,"wang",1
"26369",2012,"watanabe",1
"26370",2012,"waveform",1
"26371",2012,"wayfinding",1
"26372",2012,"we",1
"26373",2012,"weaken",1
"26374",2012,"weakest",1
"26375",2012,"weapon",1
"26376",2012,"weber",1
"26377",2012,"weighting",1
"26378",2012,"were",1
"26379",2012,"westerner",1
"26380",2012,"whale",1
"26381",2012,"while",1
"26382",2012,"whisker",1
"26383",2012,"whistle",1
"26384",2012,"whistleblower",1
"26385",2012,"whom",1
"26386",2012,"wics",1
"26387",2012,"wider",1
"26388",2012,"wild",1
"26389",2012,"wilderness",1
"26390",2012,"will",1
"26391",2012,"williams",1
"26392",2012,"willing",1
"26393",2012,"willingham",1
"26394",2012,"wing",1
"26395",2012,"wisconsin",1
"26396",2012,"wish",1
"26397",2012,"witnesse",1
"26398",2012,"wizard",1
"26399",2012,"wolfe",1
"26400",2012,"women",1
"26401",2012,"wordless",1
"26402",2012,"worked",1
"26403",2012,"workflow",1
"26404",2012,"workplace",1
"26405",2012,"worldness",1
"26406",2012,"worthy",1
"26407",2012,"woz",1
"26408",2012,"wrap",1
"26409",2012,"wriggl",1
"26410",2012,"wst",1
"26411",2012,"x2",1
"26412",2012,"xml",1
"26413",2012,"yamamoto",1
"26414",2012,"yaw",1
"26415",2012,"yearly",1
"26416",2012,"yim",1
"26417",2012,"yo",1
"26418",2012,"yok",1
"26419",2012,"yr",1
"26420",2012,"yuille2006",1
"26421",2012,"yuki",1
"26422",2012,"yumeji",1
"26423",2012,"zapf",1
"26424",2012,"zealand",1
"26425",2012,"zhi1",1
"26426",2012,"zhuyin",1
"26427",2012,"zone",1
"26428",2012,"zun1",1
"26429",2013,"use",696
"26430",2013,"learn",693
"26431",2013,"model",622
"26432",2013,"task",621
"26433",2013,"study",609
"26434",2013,"result",608
"26435",2013,"participant",591
"26436",2013,"be",561
"26437",2013,"show",525
"26438",2013,"effect",521
"26439",2013,"process",467
"26440",2013,"more",466
"26441",2013,"when",460
"26442",2013,"word",459
"26443",2013,"two",448
"26444",2013,"learning",427
"26445",2013,"information",399
"26446",2013,"cognitive",397
"26447",2013,"present",380
"26448",2013,"language",373
"26449",2013,"how",363
"26450",2013,"experiment",359
"26451",2013,"suggest",357
"26452",2013,"have",323
"26453",2013,"child",320
"26454",2013,"one",317
"26455",2013,"object",306
"26456",2013,"base",305
"26457",2013,"find",295
"26458",2013,"memory",291
"26459",2013,"time",291
"26460",2013,"different",273
"26461",2013,"test",266
"26462",2013,"investigate",264
"26463",2013,"human",253
"26464",2013,"as",246
"26465",2013,"other",246
"26466",2013,"research",246
"26467",2013,"processing",245
"26468",2013,"make",243
"26469",2013,"people",243
"26470",2013,"visual",238
"26471",2013,"social",232
"26472",2013,"decision",229
"26473",2013,"condition",228
"26474",2013,"performance",226
"26475",2013,"also",223
"26476",2013,"structure",222
"26477",2013,"provide",217
"26478",2013,"spatial",217
"26479",2013,"such",215
"26480",2013,"work",209
"26481",2013,"group",207
"26482",2013,"system",207
"26483",2013,"theory",205
"26484",2013,"representation",204
"26485",2013,"individual",202
"26486",2013,"however",201
"26487",2013,"category",199
"26488",2013,"influence",198
"26489",2013,"only",196
"26490",2013,"action",193
"26491",2013,"examine",191
"26492",2013,"problem",190
"26493",2013,"response",188
"26494",2013,"knowledge",187
"26495",2013,"data",185
"26496",2013,"finding",176
"26497",2013,"target",176
"26498",2013,"semantic",174
"26499",2013,"measure",173
"26500",2013,"interaction",171
"26501",2013,"number",171
"26502",2013,"level",169
"26503",2013,"strategy",167
"26504",2013,"behavior",165
"26505",2013,"compare",164
"26506",2013,"difference",160
"26507",2013,"evidence",160
"26508",2013,"change",158
"26509",2013,"context",155
"26510",2013,"first",154
"26511",2013,"support",149
"26512",2013,"account",146
"26513",2013,"judgment",145
"26514",2013,"speaker",144
"26515",2013,"control",143
"26516",2013,"demonstrate",143
"26517",2013,"attention",142
"26518",2013,"three",141
"26519",2013,"student",140
"26520",2013,"role",137
"26521",2013,"same",136
"26522",2013,"increase",135
"26523",2013,"cue",134
"26524",2013,"indicate",134
"26525",2013,"well",131
"26526",2013,"new",130
"26527",2013,"not",130
"26528",2013,"reasoning",130
"26529",2013,"linguistic",128
"26530",2013,"type",128
"26531",2013,"affect",125
"26532",2013,"concept",125
"26533",2013,"movement",125
"26534",2013,"set",125
"26535",2013,"ability",123
"26536",2013,"analysis",123
"26537",2013,"recognition",123
"26538",2013,"take",123
"26539",2013,"here",122
"26540",2013,"way",121
"26541",2013,"cognition",120
"26542",2013,"previous",120
"26543",2013,"causal",119
"26544",2013,"gesture",119
"26545",2013,"order",119
"26546",2013,"predict",119
"26547",2013,"discuss",118
"26548",2013,"explain",118
"26549",2013,"approach",117
"26550",2013,"paper",116
"26551",2013,"feature",115
"26552",2013,"experience",114
"26553",2013,"2",113
"26554",2013,"english",112
"26555",2013,"learner",112
"26556",2013,"perception",112
"26557",2013,"explore",111
"26558",2013,"mechanism",111
"26559",2013,"sentence",110
"26560",2013,"often",109
"26561",2013,"understanding",109
"26562",2013,"1",108
"26563",2013,"novel",108
"26564",2013,"relation",108
"26565",2013,"search",108
"26566",2013,"development",106
"26567",2013,"hypothesis",106
"26568",2013,"item",106
"26569",2013,"models",106
"26570",2013,"network",106
"26571",2013,"perform",106
"26572",2013,"face",105
"26573",2013,"similarity",104
"26574",2013,"speech",104
"26575",2013,"adult",103
"26576",2013,"explanation",103
"26577",2013,"eye",103
"26578",2013,"give",103
"26579",2013,"inference",103
"26580",2013,"question",103
"26581",2013,"recent",103
"26582",2013,"science",103
"26583",2013,"then",103
"26584",2013,"domain",102
"26585",2013,"function",102
"26586",2013,"experiments",101
"26587",2013,"report",101
"26588",2013,"space",101
"26589",2013,"agent",100
"26590",2013,"less",100
"26591",2013,"many",100
"26592",2013,"year",99
"26593",2013,"do",98
"26594",2013,"high",98
"26595",2013,"observe",98
"26596",2013,"stimuli",98
"26597",2013,"current",97
"26598",2013,"term",97
"26599",2013,"where",97
"26600",2013,"computational",96
"26601",2013,"mental",96
"26602",2013,"rule",96
"26603",2013,"complex",95
"26604",2013,"lead",95
"26605",2013,"relationship",95
"26606",2013,"choice",94
"26607",2013,"form",94
"26608",2013,"property",94
"26609",2013,"environment",93
"26610",2013,"even",93
"26611",2013,"meaning",93
"26612",2013,"propose",93
"26613",2013,"ask",92
"26614",2013,"event",92
"26615",2013,"frequency",92
"26616",2013,"know",92
"26617",2013,"perceptual",92
"26618",2013,"reason",92
"26619",2013,"reveal",92
"26620",2013,"associate",91
"26621",2013,"focus",91
"26622",2013,"higher",91
"26623",2013,"outcome",91
"26624",2013,"require",90
"26625",2013,"pattern",89
"26626",2013,"prediction",89
"26627",2013,"belief",87
"26628",2013,"paradigm",87
"26629",2013,"include",86
"26630",2013,"think",86
"26631",2013,"factor",85
"26632",2013,"understand",85
"26633",2013,"view",85
"26634",2013,"follow",84
"26635",2013,"specific",84
"26636",2013,"consider",83
"26637",2013,"infant",83
"26638",2013,"subject",83
"26639",2013,"identify",82
"26640",2013,"produce",82
"26641",2013,"second",82
"26642",2013,"aspect",81
"26643",2013,"goal",81
"26644",2013,"most",81
"26645",2013,"emotion",80
"26646",2013,"play",80
"26647",2013,"prior",80
"26648",2013,"alternative",79
"26649",2013,"communication",79
"26650",2013,"important",79
"26651",2013,"location",79
"26652",2013,"low",79
"26653",2013,"related",79
"26654",2013,"better",78
"26655",2013,"experimental",78
"26656",2013,"motion",78
"26657",2013,"neural",78
"26658",2013,"similar",78
"26659",2013,"rate",77
"26660",2013,"recall",77
"26661",2013,"verbal",76
"26662",2013,"contrast",75
"26663",2013,"implication",75
"26664",2013,"point",75
"26665",2013,"significant",75
"26666",2013,"stimulus",75
"26667",2013,"cause",74
"26668",2013,"conceptual",74
"26669",2013,"person",74
"26670",2013,"possible",74
"26671",2013,"accuracy",73
"26672",2013,"benefit",73
"26673",2013,"further",73
"26674",2013,"self",73
"26675",2013,"state",73
"26676",2013,"argue",72
"26677",2013,"categorization",72
"26678",2013,"probability",72
"26679",2013,"age",71
"26680",2013,"bia",71
"26681",2013,"four",71
"26682",2013,"sequence",71
"26683",2013,"significantly",71
"26684",2013,"trial",71
"26685",2013,"activity",70
"26686",2013,"old",70
"26687",2013,"simulation",70
"26688",2013,"situation",70
"26689",2013,"thus",70
"26690",2013,"training",70
"26691",2013,"bayesian",69
"26692",2013,"describe",69
"26693",2013,"extend",69
"26694",2013,"game",69
"26695",2013,"shape",69
"26696",2013,"allow",68
"26697",2013,"multiple",68
"26698",2013,"scene",68
"26699",2013,"simple",68
"26700",2013,"statistical",68
"26701",2013,"temporal",68
"26702",2013,"categorie",67
"26703",2013,"comprehension",67
"26704",2013,"label",67
"26705",2013,"method",67
"26706",2013,"occur",67
"26707",2013,"picture",67
"26708",2013,"relative",67
"26709",2013,"wm",67
"26710",2013,"common",66
"26711",2013,"develop",66
"26712",2013,"general",66
"26713",2013,"right",66
"26714",2013,"world",66
"26715",2013,"comparison",65
"26716",2013,"estimate",65
"26717",2013,"involve",65
"26718",2013,"part",65
"26719",2013,"share",65
"26720",2013,"early",64
"26721",2013,"generate",64
"26722",2013,"impact",64
"26723",2013,"joint",64
"26724",2013,"perspective",64
"26725",2013,"verb",64
"26726",2013,"facilitate",63
"26727",2013,"gaze",63
"26728",2013,"input",63
"26729",2013,"represent",63
"26730",2013,"single",63
"26731",2013,"improve",62
"26732",2013,"in",62
"26733",2013,"lexical",62
"26734",2013,"particular",62
"26735",2013,"able",61
"26736",2013,"aim",61
"26737",2013,"apply",61
"26738",2013,"perceive",61
"26739",2013,"sound",61
"26740",2013,"design",60
"26741",2013,"likely",60
"26742",2013,"pair",60
"26743",2013,"color",59
"26744",2013,"production",59
"26745",2013,"reaction",59
"26746",2013,"appear",58
"26747",2013,"depend",58
"26748",2013,"example",58
"26749",2013,"noun",58
"26750",2013,"several",58
"26751",2013,"solving",58
"26752",2013,"differ",57
"26753",2013,"direct",57
"26754",2013,"error",57
"26755",2013,"expression",57
"26756",2013,"interference",57
"26757",2013,"judge",57
"26758",2013,"3",56
"26759",2013,"heuristic",56
"26760",2013,"motor",56
"26761",2013,"preference",56
"26762",2013,"source",56
"26763",2013,"case",55
"26764",2013,"left",55
"26765",2013,"map",55
"26766",2013,"refer",55
"26767",2013,"regard",55
"26768",2013,"relational",55
"26769",2013,"rely",55
"26770",2013,"size",55
"26771",2013,"so",55
"26772",2013,"consistent",54
"26773",2013,"framework",54
"26774",2013,"mapping",54
"26775",2013,"mean",54
"26776",2013,"observ",54
"26777",2013,"rather",54
"26778",2013,"theoretical",54
"26779",2013,"train",54
"26780",2013,"determine",53
"26781",2013,"dimension",53
"26782",2013,"dynamics",53
"26783",2013,"emotional",53
"26784",2013,"hand",53
"26785",2013,"look",53
"26786",2013,"own",53
"26787",2013,"resource",53
"26788",2013,"solve",53
"26789",2013,"stage",53
"26790",2013,"field",52
"26791",2013,"transfer",52
"26792",2013,"2012",51
"26793",2013,"activation",51
"26794",2013,"become",51
"26795",2013,"c",51
"26796",2013,"evaluate",51
"26797",2013,"help",51
"26798",2013,"instruction",51
"26799",2013,"reading",51
"26800",2013,"real",51
"26801",2013,"see",51
"26802",2013,"together",51
"26803",2013,"write",51
"26804",2013,"assume",50
"26805",2013,"degree",50
"26806",2013,"idea",50
"26807",2013,"listener",50
"26808",2013,"negative",50
"26809",2013,"acquisition",49
"26810",2013,"assess",49
"26811",2013,"conduct",49
"26812",2013,"engage",49
"26813",2013,"insight",49
"26814",2013,"link",49
"26815",2013,"mind",49
"26816",2013,"uncertainty",49
"26817",2013,"class",48
"26818",2013,"nature",48
"26819",2013,"position",48
"26820",2013,"previously",48
"26821",2013,"read",48
"26822",2013,"specifically",48
"26823",2013,"addition",47
"26824",2013,"claim",47
"26825",2013,"computer",47
"26826",2013,"constraint",47
"26827",2013,"create",47
"26828",2013,"difficulty",47
"26829",2013,"exist",47
"26830",2013,"long",47
"26831",2013,"retrieval",47
"26832",2013,"skill",47
"26833",2013,"true",47
"26834",2013,"accord",46
"26835",2013,"act",46
"26836",2013,"available",46
"26837",2013,"brain",46
"26838",2013,"chinese",46
"26839",2013,"communicative",46
"26840",2013,"description",46
"26841",2013,"emerge",46
"26842",2013,"image",46
"26843",2013,"introduce",46
"26844",2013,"move",46
"26845",2013,"principle",46
"26846",2013,"address",45
"26847",2013,"challenge",45
"26848",2013,"complexity",45
"26849",2013,"display",45
"26850",2013,"explanations",45
"26851",2013,"extent",45
"26852",2013,"intention",45
"26853",2013,"large",45
"26854",2013,"line",45
"26855",2013,"match",45
"26856",2013,"need",45
"26857",2013,"offer",45
"26858",2013,"receive",45
"26859",2013,"subsequent",45
"26860",2013,"area",44
"26861",2013,"argument",44
"26862",2013,"down",44
"26863",2013,"drive",44
"26864",2013,"little",44
"26865",2013,"lower",44
"26866",2013,"manipulate",44
"26867",2013,"online",44
"26868",2013,"partner",44
"26869",2013,"reduce",44
"26870",2013,"solution",44
"26871",2013,"switch",44
"26872",2013,"text",44
"26873",2013,"characteristic",43
"26874",2013,"cost",43
"26875",2013,"expect",43
"26876",2013,"future",43
"26877",2013,"implicit",43
"26878",2013,"magnitude",43
"26879",2013,"optimal",43
"26880",2013,"4",42
"26881",2013,"capacity",42
"26882",2013,"critical",42
"26883",2013,"difficult",42
"26884",2013,"direction",42
"26885",2013,"dynamic",42
"26886",2013,"expert",42
"26887",2013,"initial",42
"26888",2013,"larger",42
"26889",2013,"observation",42
"26890",2013,"overall",42
"26891",2013,"parameter",42
"26892",2013,"positive",42
"26893",2013,"potential",42
"26894",2013,"probabilistic",42
"26895",2013,"reflect",42
"26896",2013,"sample",42
"26897",2013,"track",42
"26898",2013,"analogy",41
"26899",2013,"behavioral",41
"26900",2013,"establish",41
"26901",2013,"evaluation",41
"26902",2013,"highly",41
"26903",2013,"manipulation",41
"26904",2013,"value",41
"26905",2013,"variable",41
"26906",2013,"video",41
"26907",2013,"architecture",40
"26908",2013,"character",40
"26909",2013,"content",40
"26910",2013,"cultural",40
"26911",2013,"explicit",40
"26912",2013,"feedback",40
"26913",2013,"interpretation",40
"26914",2013,"leave",40
"26915",2013,"music",40
"26916",2013,"name",40
"26917",2013,"practice",40
"26918",2013,"risk",40
"26919",2013,"scale",40
"26920",2013,"scenario",40
"26921",2013,"strong",40
"26922",2013,"abstract",39
"26923",2013,"bilingual",39
"26924",2013,"certain",39
"26925",2013,"component",39
"26926",2013,"conclusion",39
"26927",2013,"coordination",39
"26928",2013,"draw",39
"26929",2013,"effective",39
"26930",2013,"fixation",39
"26931",2013,"gain",39
"26932",2013,"interact",39
"26933",2013,"kind",39
"26934",2013,"physical",39
"26935",2013,"presentation",39
"26936",2013,"priming",39
"26937",2013,"range",39
"26938",2013,"seem",39
"26939",2013,"version",39
"26940",2013,"answer",38
"26941",2013,"biase",38
"26942",2013,"block",38
"26943",2013,"complete",38
"26944",2013,"correlate",38
"26945",2013,"employ",38
"26946",2013,"l2",38
"26947",2013,"longer",38
"26948",2013,"rating",38
"26949",2013,"standard",38
"26950",2013,"turn",38
"26951",2013,"acquire",37
"26952",2013,"analyze",37
"26953",2013,"best",37
"26954",2013,"estimation",37
"26955",2013,"generalization",37
"26956",2013,"greater",37
"26957",2013,"modulate",37
"26958",2013,"month",37
"26959",2013,"much",37
"26960",2013,"prim",37
"26961",2013,"reference",37
"26962",2013,"relevant",37
"26963",2013,"underly",37
"26964",2013,"amount",36
"26965",2013,"assumption",36
"26966",2013,"basic",36
"26967",2013,"capture",36
"26968",2013,"choose",36
"26969",2013,"collaborative",36
"26970",2013,"conflict",36
"26971",2013,"construct",36
"26972",2013,"define",36
"26973",2013,"developmental",36
"26974",2013,"exhibit",36
"26975",2013,"hierarchical",36
"26976",2013,"instance",36
"26977",2013,"interpret",36
"26978",2013,"intervention",36
"26979",2013,"involved",36
"26980",2013,"presence",36
"26981",2013,"words",36
"26982",2013,"accurate",35
"26983",2013,"algorithm",35
"26984",2013,"association",35
"26985",2013,"b",35
"26986",2013,"combine",35
"26987",2013,"empirical",35
"26988",2013,"faster",35
"26989",2013,"hypotheses",35
"26990",2013,"implement",35
"26991",2013,"independent",35
"26992",2013,"issue",35
"26993",2013,"key",35
"26994",2013,"place",35
"26995",2013,"power",35
"26996",2013,"score",35
"26997",2013,"selection",35
"26998",2013,"series",35
"26999",2013,"tend",35
"27000",2013,"young",35
"27001",2013,"a",34
"27002",2013,"attempt",34
"27003",2013,"combination",34
"27004",2013,"conclude",34
"27005",2013,"contain",34
"27006",2013,"course",34
"27007",2013,"derive",34
"27008",2013,"distance",34
"27009",2013,"languag",34
"27010",2013,"literature",34
"27011",2013,"modeling",34
"27012",2013,"past",34
"27013",2013,"phonological",34
"27014",2013,"representations",34
"27015",2013,"sensitive",34
"27016",2013,"statement",34
"27017",2013,"tool",34
"27018",2013,"various",34
"27019",2013,"virtual",34
"27020",2013,"achieve",33
"27021",2013,"contribute",33
"27022",2013,"discourse",33
"27023",2013,"dual",33
"27024",2013,"exemplar",33
"27025",2013,"material",33
"27026",2013,"musical",33
"27027",2013,"player",33
"27028",2013,"respond",33
"27029",2013,"2010",32
"27030",2013,"activate",32
"27031",2013,"detection",32
"27032",2013,"encoding",32
"27033",2013,"expectation",32
"27034",2013,"generally",32
"27035",2013,"integration",32
"27036",2013,"phenomena",32
"27037",2013,"statistic",32
"27038",2013,"strength",32
"27039",2013,"top",32
"27040",2013,"underlying",32
"27041",2013,"2009",31
"27042",2013,"call",31
"27043",2013,"distribution",31
"27044",2013,"internal",31
"27045",2013,"judgments",31
"27046",2013,"moral",31
"27047",2013,"natural",31
"27048",2013,"objects",31
"27049",2013,"p",31
"27050",2013,"predictive",31
"27051",2013,"remain",31
"27052",2013,"systematic",31
"27053",2013,"terms",31
"27054",2013,"variety",31
"27055",2013,"assign",30
"27056",2013,"basis",30
"27057",2013,"classification",30
"27058",2013,"confidence",30
"27059",2013,"delay",30
"27060",2013,"inductive",30
"27061",2013,"infer",30
"27062",2013,"local",30
"27063",2013,"member",30
"27064",2013,"naming",30
"27065",2013,"obtain",30
"27066",2013,"option",30
"27067",2013,"phase",30
"27068",2013,"screen",30
"27069",2013,"shift",30
"27070",2013,"step",30
"27071",2013,"strongly",30
"27072",2013,"therefore",30
"27073",2013,"vertical",30
"27074",2013,"vocabulary",30
"27075",2013,"auditory",29
"27076",2013,"background",29
"27077",2013,"correct",29
"27078",2013,"demand",29
"27079",2013,"embodied",29
"27080",2013,"emergence",29
"27081",2013,"environments",29
"27082",2013,"functional",29
"27083",2013,"furthermore",29
"27084",2013,"instead",29
"27085",2013,"later",29
"27086",2013,"life",29
"27087",2013,"main",29
"27088",2013,"processes",29
"27089",2013,"replicate",29
"27090",2013,"story",29
"27091",2013,"successful",29
"27092",2013,"thought",29
"27093",2013,"typically",29
"27094",2013,"vari",29
"27095",2013,"2005",28
"27096",2013,"2011",28
"27097",2013,"at",28
"27098",2013,"contribution",28
"27099",2013,"correlation",28
"27100",2013,"debate",28
"27101",2013,"decrease",28
"27102",2013,"force",28
"27103",2013,"global",28
"27104",2013,"hold",28
"27105",2013,"importance",28
"27106",2013,"load",28
"27107",2013,"metaphor",28
"27108",2013,"native",28
"27109",2013,"numerical",28
"27110",2013,"orientation",28
"27111",2013,"patterns",28
"27112",2013,"pitch",28
